,pitch,start
,60,1.0
,59,1.332031
,57,1.664062
,55,2.0
,66,0.0
,67,2.0
,66,0.5
,67,1.0
,71,0.0
,66,0.5
,67,1.0
,74,0.0
,66,0.5
,67,1.0
,70,0.0
,71,0.5
,73,1.0
,74,0.0
,78,0.5
,79,1.0
,82,0.0
,83,0.5
,86,1.0
,79,0.0
,79,0.0
,81,0.5
,77,1.0
,75,0.0
,76,0.5
,76,1.0
,76,0.0
,76,0.0
,76,0.0
,77,0.5
,74,1.0
,71,0.0
,72,0.5
,72,1.0
,72,0.0
,84,0.0
,81,0.5
,79,0.0
,78,0.5
,86,0.0
,83,0.5
,81,0.0
,79,0.5
,76,0.0
,88,0.5
,86,1.0
,84,0.0
,83,0.5
,81,1.0
,79,0.0
,78,1.0
,74,0.0
,86,0.125
,84,1.0
,81,1.25
,79,0.0
,79,0.5
,79,1.0
,87,0.0
,84,1.0
,81,1.25
,79,0.0
,78,0.125
,78,0.5
,78,1.0
,78,1.5
,71,0.0
,74,0.25
,76,0.5
,74,0.75
,76,1.0
,74,1.25
,79,0.0
,74,0.25
,76,0.5
,74,0.75
,76,1.0
,74,1.25
,81,0.0
,74,0.25
,76,0.5
,74,0.75
,76,1.0
,74,1.25
,69,0.0
,74,0.25
,71,0.5
,74,0.75
,72,1.0
,74,1.25
,71,0.0
,74,0.25
,76,0.5
,74,0.75
,76,1.0
,74,1.25
,79,0.0
,74,0.25
,76,0.5
,74,0.75
,76,1.0
,74,1.25
,81,0.0
,74,0.25
,76,0.5
,74,0.75
,76,1.0
,74,1.25
,69,0.0
,74,0.25
,71,0.5
,74,0.75
,72,1.0
,74,1.25
,71,0.0
,74,0.25
,79,0.5
,71,0.75
,69,1.0
,78,1.25
,67,0.0
,76,0.25
,66,0.5
,74,0.75
,64,1.0
,72,1.25
,62,0.0
,71,0.25
,60,0.5
,69,0.75
,59,1.0
,67,1.25
,57,0.0
,66,0.25
,62,0.5
,72,0.75
,67,1.0
,71,1.25
,60,0.0
,76,0.25
,75,0.5
,76,0.75
,75,1.0
,76,1.25
,79,0.25
,78,0.5
,79,0.75
,78,1.0
,79,1.25
,62,0.0
,69,0.0
,69,1.0
,67,1.25
,69,1.375
,71,0.0
,74,0.25
,79,0.5
,71,0.75
,69,1.0
,78,1.25
,67,0.0
,76,0.25
,66,0.5
,74,0.75
,64,1.0
,72,1.25
,62,0.0
,71,0.25
,60,0.5
,69,0.75
,59,1.0
,67,1.25
,57,0.0
,66,0.25
,62,0.5
,72,0.75
,67,1.0
,71,1.25
,60,0.0
,76,0.25
,75,0.5
,76,0.75
,75,1.0
,76,1.25
,88,0.25
,87,0.5
,88,0.75
,87,1.0
,88,1.25
,62,0.0
,81,0.0
,81,1.0
,79,1.25
,81,1.375
,79,0.0
,81,0.5
,83,1.0
,84,0.0
,86,0.5
,88,1.0
,86,0.0
,86,0.0
,84,0.5
,81,1.0
,79,0.0
,78,0.5
,79,1.0
,81,0.0
,83,0.5
,84,1.0
,83,0.0
,83,0.0
,81,0.5
,78,1.0
,76,0.5
,78,1.0
,79,0.0
,81,0.5
,83,1.0
,81,0.0
,81,0.0
,79,0.5
,76,1.0
,74,0.0
,78,0.5
,74,1.0
,81,0.0
,78,0.5
,74,1.0
,81,0.0
,81,0.5
,81,1.0
,81,0.0
,81,0.5
,81,1.0
,85,0.0
,86,0.0
,73,0.0
,74,0.0
,61,0.0
,62,0.0
,61,0.5
,62,1.0
,66,0.0
,61,0.5
,62,1.0
,69,0.0
,61,0.5
,62,1.0
,72,0.0
,78,0.5
,81,1.0
,84,0.0
,62,0.0
,74,0.125
,74,0.25
,72,1.0
,69,1.25
,67,0.0
,67,0.5
,67,1.0
,64,0.0
,76,0.125
,76,0.25
,72,1.0
,69,1.25
,67,1.375
,66,0.0
,66,0.5
,66,1.0
,67,0.0
,62,0.5
,71,1.0
,69,0.0
,62,0.5
,72,1.0
,71,0.0
,62,0.5
,74,1.0
,71,0.0
,69,1.0
,85,0.0
,86,0.25
,85,0.5
,86,0.75
,85,1.0
,81,1.25
,81,0.0
,79,0.125
,79,0.5
,79,1.0
,87,0.0
,88,0.25
,87,0.5
,88,0.75
,84,1.0
,81,1.25
,79,0.0
,78,0.125
,78,0.5
,78,1.0
,79,0.0
,83,0.5
,86,1.0
,88,0.0
,91,0.5
,84,1.0
,83,0.0
,84,0.5
,81,1.0
,81,0.0
,79,1.0
