pitch,start,duration,beat_type,string,position,finger
75,209,0.5,4,3,1,3
80,210,0.5,4,4,1,2
76,211,0.5,4,3,1,4
80,212,0.5,4,4,1,2
75,213,0.5,4,3,1,3
80,214,0.5,4,4,1,2
76,215,0.5,4,3,1,4
80,216,0.5,4,4,1,2
75,217,0.5,4,3,1,3
81,218,0.5,4,4,1,3
76,219,0.5,4,3,1,4
81,220,0.5,4,4,1,3
73,221,0.5,4,3,1,2
81,222,0.5,4,4,1,3
76,223,0.5,4,3,1,4
81,224,0.5,4,4,1,3
73,225,0.5,4,3,1,2
81,226,0.5,4,4,1,3
76,227,0.5,4,3,1,4
81,228,0.5,4,4,1,3
73,229,0.5,4,3,1,2
81,230,0.5,4,4,1,3
76,231,0.5,4,3,1,4
81,232,0.5,4,4,1,3
71,233,0.5,4,3,1,1
81,234,0.5,4,4,1,3
76,235,0.5,4,3,1,4
81,236,0.5,4,4,1,3
71,237,0.5,4,3,1,1
81,238,0.5,4,4,1,3
76,239,0.5,4,3,1,4
81,240,0.5,4,4,1,3
71,241,0.5,4,3,1,1
80,242,0.5,4,4,1,2
76,243,0.5,4,3,1,4
80,244,0.5,4,4,1,2
71,245,0.5,4,3,1,1
80,246,0.5,4,4,1,2
76,247,0.5,4,3,1,4
80,248,0.5,4,4,1,2
71,249,0.5,4,3,1,1
80,250,0.5,4,4,1,2
76,251,0.5,4,3,1,4
80,252,0.5,4,4,1,2
71,253,0.5,4,3,1,1
80,254,0.5,4,4,1,2
76,255,0.5,4,3,1,4
80,256,0.5,4,4,1,2
69,257,0.5,4,2,1,4
80,258,0.5,4,4,1,2
76,259,0.5,4,3,1,4
80,260,0.5,4,4,1,2
69,261,0.5,4,2,1,4
80,262,0.5,4,4,1,2
76,263,0.5,4,3,1,4
80,264,0.5,4,4,1,2
69,265,0.5,4,2,1,4
78,266,0.5,4,4,1,1
76,267,0.5,4,3,1,4
78,268,0.5,4,4,1,1
69,269,0.5,4,2,1,4
78,270,0.5,4,4,1,1
76,271,0.5,4,3,1,4
78,272,0.5,4,4,1,1
69,273,0.5,4,2,1,4
78,274,0.5,4,4,1,1
76,275,0.5,4,3,1,4
78,276,0.5,4,4,1,1
69,277,0.5,4,2,1,4
78,278,0.5,4,4,1,1
76,279,0.5,4,3,1,4
78,280,0.5,4,4,1,1
68,281,0.5,4,2,1,3
78,282,0.5,4,4,1,1
76,283,0.5,4,3,1,4
78,284,0.5,4,4,1,1
68,285,0.5,4,2,1,3
78,286,0.5,4,4,1,1
76,287,0.5,4,3,1,4
78,288,0.5,4,4,1,1
68,289,0.5,4,2,1,3
76,290,0.5,4,3,1,4
76,291,0.5,4,3,1,4
76,292,0.5,4,3,1,4
68,293,0.5,4,2,1,3
76,294,0.5,4,3,1,4
76,295,0.5,4,3,1,4
76,296,0.5,4,3,1,4
68,297,0.5,4,2,1,3
76,298,0.5,4,3,1,4
76,299,0.5,4,3,1,4
76,300,0.5,4,3,1,4
68,301,0.5,4,2,1,3
76,302,0.5,4,3,1,4
76,303,0.5,4,3,1,4
76,304,0.5,4,3,1,4
66,305,0.5,4,2,1,2
76,306,0.5,4,3,1,4
76,307,0.5,4,3,1,4
76,308,0.5,4,3,1,4
66,309,0.5,4,2,1,2
76,310,0.5,4,3,1,4
76,311,0.5,4,3,1,4
76,312,0.5,4,3,1,4
66,313,0.5,4,2,1,2
75,314,0.5,4,3,1,3
76,315,0.5,4,3,1,4
75,316,0.5,4,3,1,3
66,317,0.5,4,2,1,2
75,318,0.5,4,3,1,3
76,319,0.5,4,3,1,4
75,320,0.5,4,3,1,3
66,321,0.5,4,2,1,2
75,322,0.5,4,3,1,3
76,323,0.5,4,3,1,4
75,324,0.5,4,3,1,3
66,325,0.5,4,2,1,2
64,326,0.5,4,2,1,1
66,327,0.5,4,2,1,2
64,328,0.5,4,2,1,1
66,329,0.5,4,2,1,2
68,330,0.5,4,2,1,3
71,331,0.5,4,3,1,1
64,332,0.5,4,2,1,1
66,333,0.5,4,2,1,2
68,334,0.5,4,2,1,3
71,335,0.5,4,3,1,1
64,336,0.5,4,2,1,1
66,337,0.5,4,2,1,2
68,338,0.5,4,2,1,3
69,339,0.5,4,2,1,4
68,340,0.5,4,2,1,3
69,341,0.5,4,2,1,4
71,342,0.5,4,3,1,1
76,343,0.5,4,3,1,4
68,344,0.5,4,2,1,3
69,345,0.5,4,2,1,4
71,346,0.5,4,3,1,1
76,347,0.5,4,3,1,4
68,348,0.5,4,2,1,3
69,349,0.5,4,2,1,4
71,350,0.5,4,3,1,1
73,351,0.5,4,3,1,2
71,352,0.5,4,3,1,1
73,353,0.5,4,3,1,2
74,354,0.5,4,3,1,3
80,355,0.5,4,4,1,2
71,356,0.5,4,3,1,1
73,357,0.5,4,3,1,2
74,358,0.5,4,3,1,3
80,359,0.5,4,4,1,2
71,360,0.5,4,3,1,1
73,361,0.5,4,3,1,2
74,362,0.5,4,3,1,3
83,363,0.5,4,4,1,4
80,364,0.5,4,4,1,2
76,365,0.5,4,3,1,4
74,366,0.5,4,3,1,3
71,367,0.5,4,3,1,1
68,368,0.5,4,2,1,3
64,369,0.5,4,2,1,1
62,370,0.5,4,1,1,4
61,371,0.5,4,1,1,3
62,372,0.5,4,1,1,4
59,373,0.5,4,1,1,2
61,374,0.5,4,1,1,3
63,375,0.5,4,2,1,1
61,376,0.5,4,1,1,3
63,377,0.5,4,2,1,1
65,378,0.5,4,2,1,2
68,379,0.5,4,2,1,3
61,380,0.5,4,1,1,3
63,381,0.5,4,2,1,1
65,382,0.5,4,2,1,2
68,383,0.5,4,2,1,3
61,384,0.5,4,1,1,3
63,385,0.5,4,2,1,1
65,386,0.5,4,2,1,2
66,387,0.5,4,2,1,2
65,388,0.5,4,2,1,2
66,389,0.5,4,2,1,2
68,390,0.5,4,2,1,3
73,391,0.5,4,3,1,2
65,392,0.5,4,2,1,2
66,393,0.5,4,2,1,2
68,394,0.5,4,2,1,3
73,395,0.5,4,3,1,2
65,396,0.5,4,2,1,2
66,397,0.5,4,2,1,2
68,398,0.5,4,2,1,3
69,399,0.5,4,2,1,4
68,400,0.5,4,2,1,3
69,401,0.5,4,2,1,4
71,402,0.5,4,3,1,1
77,403,0.5,4,4,1,1
68,404,0.5,4,2,1,3
69,405,0.5,4,2,1,4
71,406,0.5,4,3,1,1
77,407,0.5,4,4,1,1
68,408,0.5,4,2,1,3
69,409,0.5,4,2,1,4
71,410,0.5,4,3,1,1
80,411,0.5,4,4,1,2
77,412,0.5,4,4,1,1
73,413,0.5,4,3,1,2
83,414,0.5,4,4,1,4
80,415,0.5,4,4,1,2
81,416,0.5,4,4,1,3
78,417,0.5,4,4,1,1
77,418,0.5,4,4,1,1
80,419,0.5,4,4,1,2
73,420,0.5,4,3,1,2
71,421,0.5,4,3,1,1
69,422,0.5,4,2,1,4
73,423,0.5,4,3,1,2
69,424,0.5,4,2,1,4
66,425,0.5,4,2,1,2
78,426,0.5,4,4,1,1
75,427,0.5,4,3,1,3
76,428,0.5,4,3,1,4
73,429,0.5,4,3,1,2
71,430,0.5,4,3,1,1
75,431,0.5,4,3,1,3
68,432,0.5,4,2,1,3
66,433,0.5,4,2,1,2
64,434,0.5,4,2,1,1
68,435,0.5,4,2,1,3
64,436,0.5,4,2,1,1
61,437,0.5,4,1,1,3
64,438,0.5,4,2,1,1
68,439,0.5,4,2,1,3
73,440,0.5,4,3,1,2
68,441,0.5,4,2,1,3
76,442,0.5,4,3,1,4
73,443,0.5,4,3,1,2
80,444,0.5,4,4,1,2
73,445,0.5,4,3,1,2
72,446,0.5,4,3,1,2
75,447,0.5,4,3,1,3
72,448,0.5,4,3,1,2
68,449,0.5,4,2,1,3
80,450,0.5,4,4,1,2
78,451,0.5,4,4,1,1
80,452,0.5,4,4,1,2
77,453,0.5,4,4,1,1
80,454,0.5,4,4,1,2
75,455,0.5,4,3,1,3
76,456,0.5,4,3,1,4
73,457,0.5,4,3,1,2
72,458,0.5,4,3,1,2
75,459,0.5,4,3,1,3
72,460,0.5,4,3,1,2
68,461,0.5,4,2,1,3
78,462,0.5,4,4,1,1
77,463,0.5,4,4,1,1
78,464,0.5,4,4,1,1
77,465,0.5,4,4,1,1
78,466,0.5,4,4,1,1
75,467,0.5,4,3,1,3
76,468,0.5,4,3,1,4
73,469,0.5,4,3,1,2
72,470,0.5,4,3,1,2
75,471,0.5,4,3,1,3
72,472,0.5,4,3,1,2
68,473,0.5,4,2,1,3
69,474,0.5,4,2,1,4
68,475,0.5,4,2,1,3
69,476,0.5,4,2,1,4
68,477,0.5,4,2,1,3
69,478,0.5,4,2,1,4
63,479,0.5,4,2,1,1
64,480,0.5,4,2,1,1
61,481,0.5,4,1,1,3
60,482,0.5,4,1,1,3
66,483,0.5,4,2,1,2
61,484,0.5,4,1,1,3
66,485,0.5,4,2,1,2
63,486,0.5,4,2,1,1
66,487,0.5,4,2,1,2
61,488,0.5,4,1,1,3
66,489,0.5,4,2,1,2
60,490,0.5,4,1,1,3
66,491,0.5,4,2,1,2
63,492,0.5,4,2,1,1
66,493,0.5,4,2,1,2
56,494,0.5,4,1,1,1
66,495,0.5,4,2,1,2
75,496,0.5,4,3,1,3
66,497,0.5,4,2,1,2
72,498,0.5,4,3,1,2
66,499,0.5,4,2,1,2
75,500,0.5,4,3,1,3
66,501,0.5,4,2,1,2
72,502,0.5,4,3,1,2
66,503,0.5,4,2,1,2
75,504,0.5,4,3,1,3
66,505,0.5,4,2,1,2
56,506,0.5,4,1,1,1
64,507,0.5,4,2,1,1
73,508,0.5,4,3,1,2
64,509,0.5,4,2,1,1
76,510,0.5,4,3,1,4
64,511,0.5,4,2,1,1
73,512,0.5,4,3,1,2
64,513,0.5,4,2,1,1
76,514,0.5,4,3,1,4
64,515,0.5,4,2,1,1
73,516,0.5,4,3,1,2
64,517,0.5,4,2,1,1
56,518,0.5,4,1,1,1
66,519,0.5,4,2,1,2
75,520,0.5,4,3,1,3
66,521,0.5,4,2,1,2
72,522,0.5,4,3,1,2
66,523,0.5,4,2,1,2
75,524,0.5,4,3,1,3
66,525,0.5,4,2,1,2
72,526,0.5,4,3,1,2
66,527,0.5,4,2,1,2
75,528,0.5,4,3,1,3
66,529,0.5,4,2,1,2
56,530,0.5,4,1,1,1
64,531,0.5,4,2,1,1
73,532,0.5,4,3,1,2
64,533,0.5,4,2,1,1
76,534,0.5,4,3,1,4
64,535,0.5,4,2,1,1
73,536,0.5,4,3,1,2
64,537,0.5,4,2,1,1
76,538,0.5,4,3,1,4
64,539,0.5,4,2,1,1
73,540,0.5,4,3,1,2
64,541,0.5,4,2,1,1
56,542,0.5,4,1,1,1
66,543,0.5,4,2,1,2
73,544,0.5,4,3,1,2
65,545,0.5,4,2,1,2
76,546,0.5,4,3,1,4
65,547,0.5,4,2,1,2
73,548,0.5,4,3,1,2
65,549,0.5,4,2,1,2
76,550,0.5,4,3,1,4
65,551,0.5,4,2,1,2
73,552,0.5,4,3,1,2
65,553,0.5,4,2,1,2
56,554,0.5,4,1,1,1
66,555,0.5,4,2,1,2
73,556,0.5,4,3,1,2
65,557,0.5,4,2,1,2
76,558,0.5,4,3,1,4
65,559,0.5,4,2,1,2
73,560,0.5,4,3,1,2
65,561,0.5,4,2,1,2
76,562,0.5,4,3,1,4
65,563,0.5,4,2,1,2
73,564,0.5,4,3,1,2
65,565,0.5,4,2,1,2
56,566,0.5,4,1,1,1
68,567,0.5,4,2,1,3
73,568,0.5,4,3,1,2
68,569,0.5,4,2,1,3
75,570,0.5,4,3,1,3
68,571,0.5,4,2,1,3
73,572,0.5,4,3,1,2
68,573,0.5,4,2,1,3
75,574,0.5,4,3,1,3
68,575,0.5,4,2,1,3
73,576,0.5,4,3,1,2
68,577,0.5,4,2,1,3
56,578,0.5,4,1,1,1
66,579,0.5,4,2,1,2
72,580,0.5,4,3,1,2
66,581,0.5,4,2,1,2
75,582,0.5,4,3,1,3
66,583,0.5,4,2,1,2
72,584,0.5,4,3,1,2
66,585,0.5,4,2,1,2
75,586,0.5,4,3,1,3
66,587,0.5,4,2,1,2
72,588,0.5,4,3,1,2
66,589,0.5,4,2,1,2
61,590,0.5,4,1,1,3
73,591,0.5,4,3,1,2
71,592,0.5,4,3,1,1
69,593,0.5,4,2,1,4
68,594,0.5,4,2,1,3
73,595,0.5,4,3,1,2
68,596,0.5,4,2,1,3
66,597,0.5,4,2,1,2
64,598,0.5,4,2,1,1
68,599,0.5,4,2,1,3
64,600,0.5,4,2,1,1
63,601,0.5,4,2,1,1
61,602,0.5,4,1,1,3
73,603,0.5,4,3,1,2
68,604,0.5,4,2,1,3
66,605,0.5,4,2,1,2
64,606,0.5,4,2,1,1
68,607,0.5,4,2,1,3
64,608,0.5,4,2,1,1
63,609,0.5,4,2,1,1
61,610,0.5,4,1,1,3
64,611,0.5,4,2,1,1
61,612,0.5,4,1,1,3
59,613,0.5,4,1,1,2
58,614,0.5,4,1,1,2
66,615,0.5,4,2,1,2
73,616,0.5,4,3,1,2
66,617,0.5,4,2,1,2
76,618,0.5,4,3,1,4
66,619,0.5,4,2,1,2
73,620,0.5,4,3,1,2
66,621,0.5,4,2,1,2
76,622,0.5,4,3,1,4
66,623,0.5,4,2,1,2
73,624,0.5,4,3,1,2
66,625,0.5,4,2,1,2
58,626,0.5,4,1,1,2
66,627,0.5,4,2,1,2
76,628,0.5,4,3,1,4
66,629,0.5,4,2,1,2
73,630,0.5,4,3,1,2
66,631,0.5,4,2,1,2
76,632,0.5,4,3,1,4
66,633,0.5,4,2,1,2
73,634,0.5,4,3,1,2
66,635,0.5,4,2,1,2
76,636,0.5,4,3,1,4
66,637,0.5,4,2,1,2
59,638,0.5,4,1,1,2
83,639,0.5,4,4,1,4
82,640,0.5,4,4,1,3
80,641,0.5,4,4,1,2
78,642,0.5,4,4,1,1
83,643,0.5,4,4,1,4
78,644,0.5,4,4,1,1
76,645,0.5,4,3,1,4
75,646,0.5,4,3,1,3
78,647,0.5,4,4,1,1
75,648,0.5,4,3,1,3
73,649,0.5,4,3,1,2
71,650,0.5,4,3,1,1
83,651,0.5,4,4,1,4
78,652,0.5,4,4,1,1
76,653,0.5,4,3,1,4
75,654,0.5,4,3,1,3
78,655,0.5,4,4,1,1
75,656,0.5,4,3,1,3
73,657,0.5,4,3,1,2
71,658,0.5,4,3,1,1
75,659,0.5,4,3,1,3
71,660,0.5,4,3,1,1
69,661,0.5,4,2,1,4
68,662,0.5,4,2,1,3
74,663,0.5,4,3,1,3
76,664,0.5,4,3,1,4
74,665,0.5,4,3,1,3
80,666,0.5,4,4,1,2
74,667,0.5,4,3,1,3
83,668,0.5,4,4,1,4
74,669,0.5,4,3,1,3
80,670,0.5,4,4,1,2
74,671,0.5,4,3,1,3
76,672,0.5,4,3,1,4
74,673,0.5,4,3,1,3
68,674,0.5,4,2,1,3
74,675,0.5,4,3,1,3
76,676,0.5,4,3,1,4
74,677,0.5,4,3,1,3
68,678,0.5,4,2,1,3
74,679,0.5,4,3,1,3
66,680,0.5,4,2,1,2
74,681,0.5,4,3,1,3
68,682,0.5,4,2,1,3
74,683,0.5,4,3,1,3
64,684,0.5,4,2,1,1
74,685,0.5,4,3,1,3
73,686,0.5,4,3,1,2
76,687,0.5,4,3,1,4
81,688,0.5,4,4,1,3
80,689,0.5,4,4,1,2
81,690,0.5,4,4,1,3
76,691,0.5,4,3,1,4
74,692,0.5,4,3,1,3
76,693,0.5,4,3,1,4
73,694,0.5,4,3,1,2
76,695,0.5,4,3,1,4
71,696,0.5,4,3,1,1
76,697,0.5,4,3,1,4
69,698,0.5,4,2,1,4
81,699,0.5,4,4,1,3
80,700,0.5,4,4,1,2
78,701,0.5,4,4,1,1
76,702,0.5,4,3,1,4
69,703,0.5,4,2,1,4
78,704,0.5,4,4,1,1
69,705,0.5,4,2,1,4
76,706,0.5,4,3,1,4
69,707,0.5,4,2,1,4
74,708,0.5,4,3,1,3
69,709,0.5,4,2,1,4
73,710,0.5,4,3,1,2
76,711,0.5,4,3,1,4
71,712,0.5,4,3,1,1
76,713,0.5,4,3,1,4
73,714,0.5,4,3,1,2
76,715,0.5,4,3,1,4
74,716,0.5,4,3,1,3
76,717,0.5,4,3,1,4
73,718,0.5,4,3,1,2
76,719,0.5,4,3,1,4
71,720,0.5,4,3,1,1
76,721,0.5,4,3,1,4
69,722,0.5,4,2,1,4
81,723,0.5,4,4,1,3
80,724,0.5,4,4,1,2
78,725,0.5,4,4,1,1
76,726,0.5,4,3,1,4
69,727,0.5,4,2,1,4
78,728,0.5,4,4,1,1
69,729,0.5,4,2,1,4
76,730,0.5,4,3,1,4
69,731,0.5,4,2,1,4
74,732,0.5,4,3,1,3
69,733,0.5,4,2,1,4
73,734,0.5,4,3,1,2
69,735,0.5,4,2,1,4
69,736,0.5,4,2,1,4
69,737,0.5,4,2,1,4
68,738,0.5,4,2,1,3
69,739,0.5,4,2,1,4
69,740,0.5,4,2,1,4
69,741,0.5,4,2,1,4
71,742,0.5,4,3,1,1
69,743,0.5,4,2,1,4
68,744,0.5,4,2,1,3
69,745,0.5,4,2,1,4
69,746,0.5,4,2,1,4
69,747,0.5,4,2,1,4
73,748,0.5,4,3,1,2
69,749,0.5,4,2,1,4
71,750,0.5,4,3,1,1
69,751,0.5,4,2,1,4
73,752,0.5,4,3,1,2
69,753,0.5,4,2,1,4
74,754,0.5,4,3,1,3
69,755,0.5,4,2,1,4
71,756,0.5,4,3,1,1
69,757,0.5,4,2,1,4
73,758,0.5,4,3,1,2
69,759,0.5,4,2,1,4
69,760,0.5,4,2,1,4
69,761,0.5,4,2,1,4
68,762,0.5,4,2,1,3
69,763,0.5,4,2,1,4
69,764,0.5,4,2,1,4
69,765,0.5,4,2,1,4
71,766,0.5,4,3,1,1
69,767,0.5,4,2,1,4
68,768,0.5,4,2,1,3
69,769,0.5,4,2,1,4
69,770,0.5,4,2,1,4
69,771,0.5,4,2,1,4
73,772,0.5,4,3,1,2
69,773,0.5,4,2,1,4
71,774,0.5,4,3,1,1
69,775,0.5,4,2,1,4
73,776,0.5,4,3,1,2
69,777,0.5,4,2,1,4
74,778,0.5,4,3,1,3
69,779,0.5,4,2,1,4
71,780,0.5,4,3,1,1
69,781,0.5,4,2,1,4
73,782,0.5,4,3,1,2
69,783,0.5,4,2,1,4
73,784,0.5,4,3,1,2
69,785,0.5,4,2,1,4
73,786,0.5,4,3,1,2
69,787,0.5,4,2,1,4
73,788,0.5,4,3,1,2
69,789,0.5,4,2,1,4
73,790,0.5,4,3,1,2
69,791,0.5,4,2,1,4
73,792,0.5,4,3,1,2
69,793,0.5,4,2,1,4
73,794,0.5,4,3,1,2
69,795,0.5,4,2,1,4
73,796,0.5,4,3,1,2
68,797,0.5,4,2,1,3
73,798,0.5,4,3,1,2
69,799,0.5,4,2,1,4
73,800,0.5,4,3,1,2
68,801,0.5,4,2,1,3
73,802,0.5,4,3,1,2
69,803,0.5,4,2,1,4
73,804,0.5,4,3,1,2
68,805,0.5,4,2,1,3
73,806,0.5,4,3,1,2
69,807,0.5,4,2,1,4
73,808,0.5,4,3,1,2
68,809,0.5,4,2,1,3
73,810,0.5,4,3,1,2
69,811,0.5,4,2,1,4
73,812,0.5,4,3,1,2
68,813,0.5,4,2,1,3
73,814,0.5,4,3,1,2
69,815,0.5,4,2,1,4
73,816,0.5,4,3,1,2
68,817,0.5,4,2,1,3
74,818,0.5,4,3,1,3
69,819,0.5,4,2,1,4
74,820,0.5,4,3,1,3
66,821,0.5,4,2,1,2
74,822,0.5,4,3,1,3
69,823,0.5,4,2,1,4
74,824,0.5,4,3,1,3
66,825,0.5,4,2,1,2
74,826,0.5,4,3,1,3
69,827,0.5,4,2,1,4
74,828,0.5,4,3,1,3
66,829,0.5,4,2,1,2
74,830,0.5,4,3,1,3
69,831,0.5,4,2,1,4
74,832,0.5,4,3,1,3
64,833,0.5,4,2,1,1
74,834,0.5,4,3,1,3
69,835,0.5,4,2,1,4
74,836,0.5,4,3,1,3
64,837,0.5,4,2,1,1
74,838,0.5,4,3,1,3
69,839,0.5,4,2,1,4
74,840,0.5,4,3,1,3
64,841,0.5,4,2,1,1
73,842,0.5,4,3,1,2
69,843,0.5,4,2,1,4
73,844,0.5,4,3,1,2
64,845,0.5,4,2,1,1
73,846,0.5,4,3,1,2
69,847,0.5,4,2,1,4
73,848,0.5,4,3,1,2
64,849,0.5,4,2,1,1
73,850,0.5,4,3,1,2
69,851,0.5,4,2,1,4
73,852,0.5,4,3,1,2
64,853,0.5,4,2,1,1
73,854,0.5,4,3,1,2
69,855,0.5,4,2,1,4
73,856,0.5,4,3,1,2
62,857,0.5,4,1,1,4
73,858,0.5,4,3,1,2
69,859,0.5,4,2,1,4
73,860,0.5,4,3,1,2
62,861,0.5,4,1,1,4
73,862,0.5,4,3,1,2
69,863,0.5,4,2,1,4
73,864,0.5,4,3,1,2
62,865,0.5,4,1,1,4
71,866,0.5,4,3,1,1
69,867,0.5,4,2,1,4
71,868,0.5,4,3,1,1
62,869,0.5,4,1,1,4
71,870,0.5,4,3,1,1
69,871,0.5,4,2,1,4
