sound_num,pitch,string,position,finger
432,79,e,1,2
433,81,e,1,3
434,83,e,1,4
435,84,e,3,3
437,81,d,11,1
437,81,e,1,3
438,78,e,1,1
439,76,a,1,4
440,78,e,1,1
441,79,e,1,2
442,81,e,1,3
443,83,e,1,4
445,79,e,2,1
445,79,e,1,2
446,76,a,1,4
447,74,a,1,3
448,78,e,1,1
449,74,a,1,3
450,81,e,1,3
451,78,e,1,1
452,74,a,1,3
453,81,e,1,3
454,81,e,1,3
455,81,e,1,3
456,81,e,1,3
457,81,e,1,3
458,81,e,1,3
460,61,g,4,1
460,61,g,1,3
461,62,g,1,4
462,66,d,1,2
463,61,g,1,3
464,62,g,1,4
465,69,d,1,4
466,61,g,1,3
467,62,g,1,4
468,72,a,1,2
469,78,e,1,1
470,81,e,1,3
471,62,d,7,0
471,84,a,7,3
472,74,a,1,3
473,74,a,1,3
474,72,a,1,2
475,69,d,1,4
476,67,d,1,3
477,67,d,1,3
478,67,d,1,3
479,64,d,1,1
480,76,a,1,4
481,76,a,1,4
482,72,a,1,2
483,69,d,1,4
484,67,d,1,3
485,66,d,1,2
486,66,d,1,2
487,66,d,1,2
488,67,d,1,3
489,62,g,1,4
490,71,a,1,1
491,69,d,1,4
492,62,g,1,4
493,72,a,1,2
494,71,a,1,1
495,62,g,1,4
496,74,a,1,3
497,71,a,1,1
498,69,d,1,4
499,85,e,3,3
500,86,e,3,4
501,85,e,3,3
502,86,e,3,4
503,85,e,3,3
504,81,e,1,3
505,81,e,1,3
506,79,e,1,2
507,79,e,1,2
508,79,e,1,2
509,87,e,5,3
510,88,e,5,3
511,87,e,5,3
512,88,e,5,3
513,84,e,3,3
514,81,e,1,3
515,79,e,1,2
516,78,e,1,1
517,78,e,1,1
518,78,e,1,1
519,79,e,1,2
520,83,e,1,4
521,86,e,3,4
522,88,e,5,3
523,91,e,7,3
524,84,e,3,3
525,83,e,1,4
526,84,e,3,3
527,81,e,1,3
528,79,a,3,4
528,81,e,3,1
